order_id,order_date,customer_id,order_status
88502,02-04-2010,689,CANCELLED
88507,01-06-2012,689,REJECTED
88509,07-03-2012,689,COMPLETED
88510,10/29/2012,689,COMPLETED
89915,3/21/2010,691,COMPLETED
89916,11/22/2011,691,REJECTED
89917,01-03-2012,691,REJECTED
89917,01-03-2012,691,REJECTED
89918,6/15/2012,691,COMPLETED
89919,7/16/2012,691,COMPLETED
89920,4/18/2013,691,COMPLETED
89921,06-01-2013,691,COMPLETED
89921,06-01-2013,691,COMPLETED
89921,06-01-2013,691,COMPLETED
89922,09-03-2013,691,REJECTED
89922,09-03-2013,691,REJECTED
87811,3/25/2010,693,REJECTED
87812,09-08-2010,693,REJECTED
87812,09-08-2010,693,REJECTED
87812,09-08-2010,693,REJECTED
87813,11-05-2010,693,COMPLETED
87816,8/21/2011,693,REJECTED
87819,4/25/2013,693,COMPLETED
87820,8/18/2013,693,CANCELLED
87820,8/18/2013,693,CANCELLED
87821,8/21/2013,693,REJECTED
87814,4/25/2011,694,COMPLETED
87817,9/23/2012,694,CLOSED
87817,9/23/2012,694,CLOSED
87818,10-10-2012,694,CANCELLED
87818,10-10-2012,694,CANCELLED
87819,4/25/2013,694,COMPLETED
87822,11-09-2013,694,COMPLETED
87815,06-07-2011,695,COMPLETED
87820,8/18/2013,695,CANCELLED
89847,3/27/2010,696,CANCELLED
89847,3/27/2010,696,CANCELLED
89848,04-07-2010,696,REJECTED
89851,8/30/2011,696,COMPLETED
89852,3/16/2012,696,REJECTED
89854,3/27/2013,696,CANCELLED
89847,3/27/2010,697,CANCELLED
89849,08-07-2010,697,COMPLETED
89850,02-01-2011,697,REJECTED
89853,3/28/2012,697,REJECTED
89855,4/18/2013,697,CANCELLED
32869,3/27/2010,698,CANCELLED
32869,3/27/2010,698,CANCELLED
32869,3/27/2010,698,CANCELLED
8994,04-07-2010,698,REJECTED
53410,08-07-2010,698,COMPLETED
58788,02-01-2011,698,REJECTED
30372,8/30/2011,698,COMPLETED
11968,3/16/2012,698,REJECTED
34048,3/28/2012,698,REJECTED
32869,3/27/2013,698,CANCELLED
54753,4/18/2013,698,CANCELLED
44517,4/23/2010,699,CANCELLED
55392,06-06-2010,699,COMPLETED
55392,06-06-2010,699,COMPLETED
36647,6/30/2010,699,COMPLETED
36647,6/30/2010,699,COMPLETED
36647,6/30/2010,699,COMPLETED
32420,7/29/2010,699,CANCELLED
32420,7/29/2010,699,CANCELLED
3042,11/20/2010,699,CANCELLED
21539,07-09-2011,699,CANCELLED
26784,7/23/2011,699,COMPLETED
48994,10/22/2011,699,CLOSED
59815,12/15/2011,699,CLOSED
23617,05-05-2012,699,CLOSED
36196,08-06-2012,699,CLOSED
36196,08-06-2012,699,CLOSED
9344,12-06-2012,699,REJECTED
9344,12-06-2012,699,REJECTED
36356,12/25/2012,699,CANCELLED
36356,12/25/2012,699,CANCELLED
57638,4/22/2013,699,REJECTED
57638,4/22/2013,699,REJECTED
57638,4/22/2013,699,REJECTED
21539,07-09-2013,699,CANCELLED
26784,7/23/2013,699,COMPLETED
4771,12/13/2013,699,COMPLETED
87980,11/20/2010,700,CANCELLED
87981,07-09-2011,701,CANCELLED
87981,07-09-2011,701,CANCELLED
87985,05-05-2012,701,CLOSED
87987,12-06-2012,701,REJECTED
87987,12-06-2012,701,REJECTED
87992,12/13/2013,701,COMPLETED
87977,4/23/2010,702,CANCELLED
87979,6/30/2010,702,COMPLETED
87979,6/30/2010,702,COMPLETED
87979,6/30/2010,702,COMPLETED
87986,08-06-2012,702,CLOSED
87988,12/25/2012,702,CANCELLED
87988,12/25/2012,702,CANCELLED
87984,12/15/2011,703,CLOSED
87989,4/22/2013,704,REJECTED
87983,10/22/2011,705,CLOSED
87989,4/22/2013,706,REJECTED
87986,08-06-2012,707,CLOSED
87989,4/22/2013,708,REJECTED
87991,7/29/2013,709,CANCELLED
87991,7/29/2013,710,CANCELLED
87978,06-06-2010,711,COMPLETED
87982,7/23/2011,712,COMPLETED
87982,7/23/2011,713,COMPLETED
87990,06-06-2013,714,COMPLETED
89346,04-10-2011,716,CLOSED
89347,10-12-2011,716,CANCELLED
89348,3/21/2012,716,REJECTED
89348,3/21/2012,716,REJECTED
89351,10-02-2012,716,CANCELLED
89345,02-11-2011,717,COMPLETED
89345,02-11-2011,717,COMPLETED
89345,02-11-2011,718,COMPLETED
89345,02-11-2011,718,COMPLETED
89350,07-10-2012,718,COMPLETED
89350,07-10-2012,718,COMPLETED
89353,05-03-2013,718,COMPLETED
89354,09-10-2013,718,COMPLETED
89354,09-10-2013,718,COMPLETED
89344,8/31/2010,719,CLOSED
89344,8/31/2010,719,CLOSED
89349,04-07-2012,719,REJECTED
89352,01-03-2013,719,COMPLETED
89352,01-03-2013,719,COMPLETED
91053,6/24/2010,721,CLOSED
91053,6/24/2010,721,CLOSED
91054,10-11-2010,721,CANCELLED
91055,02-10-2013,721,COMPLETED
91056,9/18/2013,722,COMPLETED
90359,3/15/2010,724,CANCELLED
90364,10/16/2011,725,CANCELLED
90363,4/29/2011,726,CANCELLED
90359,3/15/2010,727,CANCELLED
90367,06-07-2013,728,REJECTED
90366,12-08-2012,729,CANCELLED
90363,4/29/2011,730,CANCELLED
90362,10/26/2010,731,COMPLETED
90366,12-08-2012,732,CANCELLED
90363,4/29/2011,733,CANCELLED
90365,8/21/2012,734,REJECTED
90365,8/21/2012,735,REJECTED
90361,6/15/2010,736,CLOSED
90360,06-07-2010,737,REJECTED
90361,6/15/2010,738,CLOSED
90365,8/21/2012,739,REJECTED
90364,10/16/2011,740,CANCELLED
90361,6/15/2010,741,CLOSED
90365,8/21/2012,742,REJECTED
87725,1/28/2010,744,REJECTED
87725,1/28/2010,744,REJECTED
87726,7/17/2010,744,CANCELLED
87727,11/25/2010,744,REJECTED
87734,7/31/2013,744,COMPLETED
87734,7/31/2013,744,COMPLETED
87734,7/31/2013,744,COMPLETED
87726,7/17/2010,745,CANCELLED
87729,07-07-2012,745,CLOSED
87730,08-08-2012,745,REJECTED
87730,08-08-2012,745,REJECTED
87731,3/15/2013,745,CLOSED
87731,3/15/2013,745,CLOSED
87735,10/29/2013,745,CLOSED
87728,8/19/2011,746,REJECTED
87732,5/17/2013,746,CLOSED
87733,06-10-2013,746,COMPLETED
87736,11-01-2013,746,COMPLETED
87737,11/19/2013,746,COMPLETED
87738,12/25/2013,746,CLOSED
91205,11-10-2012,749,COMPLETED
91206,2/27/2013,749,REJECTED
91207,4/27/2013,749,CANCELLED
91208,05-11-2013,749,COMPLETED
91208,05-11-2013,749,COMPLETED
91200,01-12-2010,750,CLOSED
91202,3/20/2012,750,CLOSED
91202,3/20/2012,750,CLOSED
91204,9/29/2012,750,COMPLETED
91204,9/29/2012,750,COMPLETED
91205,11-10-2012,750,COMPLETED
91201,2/27/2010,751,REJECTED
91203,4/20/2012,751,COMPLETED
90438,09-11-2010,753,COMPLETED
90438,09-11-2010,753,COMPLETED
90441,6/23/2012,753,COMPLETED
90442,7/25/2012,753,CANCELLED
90444,8/30/2013,753,COMPLETED
90437,06-04-2010,754,COMPLETED
90439,10-12-2010,754,REJECTED
90440,11/29/2011,754,CANCELLED
90442,7/25/2012,754,CANCELLED
90443,3/31/2013,754,COMPLETED
90259,5/14/2011,756,COMPLETED
90259,5/14/2011,756,COMPLETED
90260,12/26/2011,756,CANCELLED
90260,12/26/2011,756,CANCELLED
90262,2/27/2013,756,COMPLETED
90263,5/13/2013,756,CANCELLED
90258,08-11-2010,757,CLOSED
90261,9/26/2012,757,COMPLETED
86639,5/29/2010,759,REJECTED
86640,02-02-2011,759,CLOSED
86641,2/26/2011,759,CANCELLED
86641,2/26/2011,759,CANCELLED
86641,2/26/2011,759,CANCELLED
86643,4/15/2013,759,COMPLETED
86644,08-04-2013,759,CLOSED
86640,02-02-2011,760,CLOSED
86642,2/17/2012,760,REJECTED
86642,2/17/2012,760,REJECTED
87525,10/27/2010,762,CLOSED
87526,4/20/2012,762,REJECTED
87527,1/14/2013,762,CLOSED
87528,08-01-2013,762,CLOSED
87529,10/27/2013,762,CANCELLED
90943,4/16/2013,764,COMPLETED
90944,05-12-2013,764,COMPLETED
90945,7/23/2013,764,COMPLETED
90946,10/16/2013,764,COMPLETED
90944,05-12-2013,765,COMPLETED
90944,05-12-2013,765,COMPLETED
86279,1/30/2010,767,COMPLETED
86280,12-05-2011,767,CLOSED
86281,12-07-2011,767,COMPLETED
86282,07-10-2012,767,COMPLETED
86281,12-07-2011,768,COMPLETED
88667,9/19/2010,770,COMPLETED
88667,9/19/2010,771,COMPLETED
88667,9/19/2010,771,COMPLETED
88670,4/16/2011,771,REJECTED
88670,4/16/2011,771,REJECTED
88672,09-04-2012,771,REJECTED
88666,1/14/2010,772,COMPLETED
88666,1/14/2010,772,COMPLETED
88668,11/17/2010,772,REJECTED
88668,11/17/2010,772,REJECTED
88669,01-12-2011,772,COMPLETED
88669,01-12-2011,772,COMPLETED
88672,09-04-2012,772,REJECTED
88673,1/14/2013,772,COMPLETED
88674,4/28/2013,772,CLOSED
88671,06-03-2012,773,CLOSED
88675,06-04-2013,773,COMPLETED
88676,8/24/2013,773,CANCELLED
87000,03-01-2013,775,CANCELLED
86998,10-03-2011,776,CLOSED
87000,03-01-2013,776,CANCELLED
87000,03-01-2013,776,CANCELLED
87001,6/13/2013,776,CLOSED
87001,6/13/2013,776,CLOSED
87001,6/13/2013,776,CLOSED
86997,8/16/2011,777,REJECTED
86997,8/16/2011,778,REJECTED
86997,8/16/2011,779,REJECTED
86999,10/26/2012,780,COMPLETED
90962,4/29/2010,782,COMPLETED
90961,01-06-2010,783,REJECTED
90963,03-03-2013,784,CANCELLED
91513,04-06-2010,786,CANCELLED
91514,4/29/2011,786,CANCELLED
91517,03-03-2013,786,COMPLETED
91517,03-03-2013,786,COMPLETED
91518,04-06-2013,786,CANCELLED
91520,7/26/2013,786,COMPLETED
91515,12/17/2011,787,CANCELLED
91516,10/28/2012,787,COMPLETED
91519,05-03-2013,787,REJECTED
91517,03-03-2013,788,COMPLETED
88755,2/25/2012,790,REJECTED
88755,2/25/2012,791,REJECTED
88753,6/21/2010,792,CLOSED
88754,12/22/2011,792,CLOSED
88756,6/21/2013,792,CLOSED
88757,12/22/2013,792,CLOSED
91434,5/21/2013,794,COMPLETED
86867,03-11-2010,796,CLOSED
86869,6/19/2010,796,CLOSED
86871,6/29/2012,796,CANCELLED
86868,06-01-2010,797,CLOSED
86868,06-01-2010,797,CLOSED
86870,09-06-2010,797,REJECTED
86872,10/31/2012,797,COMPLETED
86872,10/31/2012,797,COMPLETED
86873,04-05-2013,797,COMPLETED
89909,01-06-2010,799,CLOSED
89909,01-06-2010,799,CLOSED
89909,01-06-2010,799,CLOSED
89911,5/14/2011,799,CANCELLED
89912,8/18/2011,799,CLOSED
89910,9/28/2010,800,REJECTED
89910,9/28/2010,800,REJECTED
89913,4/23/2012,801,CANCELLED
89914,2/17/2013,801,COMPLETED
89914,2/17/2013,801,COMPLETED
90048,10/29/2010,803,CANCELLED
90050,2/28/2012,803,CLOSED
90050,2/28/2012,803,CLOSED
90051,7/13/2012,804,CLOSED
90053,01-10-2013,804,COMPLETED
90053,01-10-2013,804,COMPLETED
90049,05-04-2011,805,CLOSED
90052,09-11-2012,805,REJECTED
90054,06-05-2013,805,COMPLETED
40547,07-09-2010,806,COMPLETED
18789,3/16/2012,806,COMPLETED
91039,3/16/2012,807,COMPLETED
91040,07-09-2013,808,COMPLETED
85907,1/28/2011,810,CANCELLED
85910,09-09-2012,811,CLOSED
85913,05-12-2013,812,CANCELLED
85912,12/29/2012,813,COMPLETED
85908,8/17/2011,814,COMPLETED
85909,10/16/2011,815,REJECTED
85911,9/19/2012,816,COMPLETED
85908,8/17/2011,817,COMPLETED
90245,12/27/2012,819,CLOSED
90245,12/27/2012,819,CLOSED
90246,2/16/2013,819,COMPLETED
90244,5/21/2010,820,REJECTED
90246,2/16/2013,820,COMPLETED
90247,5/21/2013,820,REJECTED
89273,11/26/2013,822,CANCELLED
89257,07-12-2010,823,REJECTED
89261,12/21/2011,823,REJECTED
89264,08-02-2012,823,COMPLETED
89269,07-12-2013,823,REJECTED
89270,8/16/2013,823,CLOSED
89271,8/29/2013,823,COMPLETED
89257,07-12-2010,824,REJECTED
89260,7/18/2011,824,REJECTED
89260,7/18/2011,824,REJECTED
89272,09-05-2013,824,CANCELLED
89272,09-05-2013,824,CANCELLED
89272,09-05-2013,824,CANCELLED
89258,11/21/2010,825,COMPLETED
89262,1/27/2012,825,COMPLETED
89262,1/27/2012,825,COMPLETED
89262,1/27/2012,825,COMPLETED
89262,1/27/2012,825,COMPLETED
89263,04-09-2012,825,COMPLETED
89267,05-08-2013,825,COMPLETED
89265,1/20/2013,826,COMPLETED
89266,04-01-2013,826,CLOSED
89267,05-08-2013,826,COMPLETED
89268,5/14/2013,826,COMPLETED
89259,11/25/2010,827,CANCELLED
90271,8/22/2010,829,CLOSED
90273,09-06-2011,829,CLOSED
90280,09-06-2013,829,CLOSED
90270,1/24/2010,830,COMPLETED
90275,06-09-2012,830,COMPLETED
90275,06-09-2012,830,COMPLETED
90276,6/14/2012,830,COMPLETED
90277,1/24/2013,830,REJECTED
90278,6/29/2013,830,CLOSED
90272,04-01-2011,831,COMPLETED
90274,4/21/2012,831,CLOSED
90279,8/22/2013,831,CLOSED
89770,01-09-2010,833,COMPLETED
89772,03-06-2013,833,COMPLETED
89772,03-06-2013,833,COMPLETED
89774,7/26/2013,834,CLOSED
89771,1/13/2012,835,COMPLETED
89773,4/24/2013,836,COMPLETED
89893,08-08-2011,838,COMPLETED
89894,08-03-2012,838,CLOSED
89894,08-03-2012,838,CLOSED
89895,12-09-2012,838,CANCELLED
89896,10-02-2013,838,CLOSED
89896,10-02-2013,838,CLOSED
89365,04-12-2011,840,COMPLETED
89365,04-12-2011,840,COMPLETED
89365,04-12-2011,840,COMPLETED
89366,05-12-2012,840,COMPLETED
89370,10/15/2013,840,COMPLETED
89367,8/23/2012,841,REJECTED
89371,10/22/2013,842,REJECTED
89369,6/19/2013,843,REJECTED
89367,8/23/2012,844,REJECTED
89371,10/22/2013,845,REJECTED
89367,8/23/2012,846,REJECTED
89369,6/19/2013,847,REJECTED
89368,12/14/2012,848,CLOSED
88569,09-07-2010,850,CLOSED
88573,7/16/2012,850,COMPLETED
88568,2/25/2010,851,REJECTED
88569,09-07-2010,851,CLOSED
88569,09-07-2010,851,CLOSED
88571,10/31/2010,851,COMPLETED
88575,8/13/2013,851,CANCELLED
88578,10-04-2013,852,CLOSED
88578,10-04-2013,852,CLOSED
88570,9/16/2010,853,COMPLETED
88572,5/22/2012,853,CANCELLED
88574,3/15/2013,853,CLOSED
88577,9/16/2013,853,COMPLETED
88571,10/31/2010,854,COMPLETED
88571,10/31/2010,855,COMPLETED
88578,10-04-2013,856,CLOSED
88576,8/27/2013,857,COMPLETED
88578,10-04-2013,857,CLOSED
88571,10/31/2010,858,COMPLETED
88576,8/27/2013,859,COMPLETED
88576,8/27/2013,860,COMPLETED
90453,9/14/2011,862,COMPLETED
90453,9/14/2011,862,COMPLETED
90454,07-06-2012,862,COMPLETED
90456,10/28/2012,862,CLOSED
90458,9/14/2013,862,COMPLETED
90459,9/28/2013,862,COMPLETED
90455,09-07-2012,863,CLOSED
90456,10/28/2012,863,CLOSED
90456,10/28/2012,863,CLOSED
90457,12/17/2012,863,COMPLETED
90457,12/17/2012,863,COMPLETED
90457,12/17/2012,863,COMPLETED
90674,5/27/2010,865,COMPLETED
90675,8/26/2010,865,REJECTED
90676,03-02-2011,866,CANCELLED
90676,03-02-2011,866,CANCELLED
90676,03-02-2011,866,CANCELLED
90677,9/26/2012,866,COMPLETED
91194,2/25/2010,868,CLOSED
91194,2/25/2010,868,CLOSED
91195,09-06-2010,868,COMPLETED
91195,09-06-2010,868,COMPLETED
91196,6/28/2011,868,COMPLETED
91197,04-12-2013,868,COMPLETED
91197,04-12-2013,868,COMPLETED
91198,09-06-2013,868,COMPLETED
91199,9/13/2013,868,COMPLETED
90581,10/29/2011,870,CLOSED
90577,3/15/2010,871,CLOSED
90578,5/20/2010,871,CLOSED
90578,5/20/2010,871,CLOSED
90579,4/28/2011,871,REJECTED
90580,5/21/2011,871,CLOSED
90581,10/29/2011,871,CLOSED
90582,5/21/2013,871,CLOSED
89063,4/14/2013,873,COMPLETED
89063,4/14/2013,873,COMPLETED
89063,4/14/2013,873,COMPLETED
89060,3/30/2011,874,REJECTED
89062,1/30/2013,874,COMPLETED
89064,7/26/2013,874,REJECTED
89059,8/21/2010,875,COMPLETED
89059,8/21/2010,875,COMPLETED
89061,10-02-2011,875,CLOSED
91383,3/14/2013,877,CLOSED
91384,3/16/2013,877,CANCELLED
91385,9/28/2013,877,COMPLETED
91385,9/28/2013,878,COMPLETED
86153,3/25/2010,880,COMPLETED
86153,3/25/2010,880,COMPLETED
86156,5/25/2012,880,CANCELLED
86156,5/25/2012,880,CANCELLED
86158,3/26/2013,880,COMPLETED
86154,5/24/2011,881,COMPLETED
86155,05-07-2012,881,COMPLETED
86157,01-02-2013,881,COMPLETED
89543,9/15/2011,883,REJECTED
89545,07-05-2012,883,COMPLETED
89558,9/20/2013,883,CANCELLED
89560,10/27/2013,883,COMPLETED
89563,11/14/2013,883,COMPLETED
89554,5/16/2013,884,CANCELLED
89537,11/24/2010,885,COMPLETED
89555,5/20/2013,885,CLOSED
89555,5/20/2013,885,CLOSED
89561,10/31/2013,885,COMPLETED
89561,10/31/2013,885,COMPLETED
89542,8/17/2011,886,REJECTED
89542,8/17/2011,886,REJECTED
89544,12-12-2011,886,REJECTED
89544,12-12-2011,886,REJECTED
89544,12-12-2011,886,REJECTED
89551,02-05-2013,886,CLOSED
89546,9/15/2012,887,CANCELLED
89546,9/15/2012,887,CANCELLED
89546,9/15/2012,887,CANCELLED
89553,3/29/2013,887,CANCELLED
89557,8/14/2013,887,COMPLETED
89562,11-09-2013,887,CLOSED
89541,8/14/2011,888,COMPLETED
89556,07-07-2013,888,REJECTED
89556,07-07-2013,888,REJECTED
89559,9/24/2013,888,CLOSED
89538,2/21/2011,889,CLOSED
89539,03-05-2011,889,COMPLETED
89540,03-10-2011,889,CANCELLED
89547,11-01-2012,889,CLOSED
89550,1/26/2013,889,CANCELLED
89550,1/26/2013,889,CANCELLED
89552,3/17/2013,889,REJECTED
89536,01-05-2010,890,COMPLETED
89536,01-05-2010,890,COMPLETED
89547,11-01-2012,890,CLOSED
89548,01-03-2013,890,CLOSED
89549,01-05-2013,890,COMPLETED
89549,01-05-2013,890,COMPLETED
89549,01-05-2013,890,COMPLETED
89474,5/19/2013,892,COMPLETED
89473,5/19/2012,893,COMPLETED
89474,5/19/2013,893,COMPLETED
89475,10/28/2013,893,REJECTED
14596,01-10-2010,894,COMPLETED
14596,01-10-2010,894,COMPLETED
38529,02-02-2010,894,REJECTED
50246,8/18/2011,894,CANCELLED
14693,01-09-2012,894,COMPLETED
14693,01-09-2012,894,COMPLETED
56834,05-01-2012,894,COMPLETED
56834,05-01-2012,894,COMPLETED
55813,7/28/2013,894,REJECTED
32325,11-01-2013,894,COMPLETED
10624,12/20/2013,894,COMPLETED
19394,12/25/2013,894,CANCELLED
19394,12/25/2013,894,CANCELLED
90169,05-01-2012,895,COMPLETED
90169,05-01-2012,895,COMPLETED
90170,02-02-2013,895,REJECTED
90171,7/28/2013,895,REJECTED
90172,8/18/2013,895,CANCELLED
90173,11-01-2013,895,COMPLETED
90166,01-10-2010,896,COMPLETED
90166,01-10-2010,896,COMPLETED
90167,12/20/2010,896,COMPLETED
90168,01-09-2012,896,COMPLETED
90168,01-09-2012,896,COMPLETED
90174,12/25/2013,896,CANCELLED
90174,12/25/2013,896,CANCELLED
86266,04-02-2013,897,CANCELLED
33635,07-12-2010,898,COMPLETED
33635,07-12-2010,898,COMPLETED
9606,7/27/2010,898,CLOSED
9606,7/27/2010,898,CLOSED
454,12/26/2012,898,REJECTED
35045,04-02-2013,898,CANCELLED
86263,07-12-2010,899,COMPLETED
86263,07-12-2010,899,COMPLETED
86264,7/27/2010,899,CLOSED
86264,7/27/2010,899,CLOSED
86265,12/26/2012,899,REJECTED
90807,5/17/2011,901,REJECTED
90808,07-09-2011,901,COMPLETED
90809,12/18/2011,901,CLOSED
90810,9/19/2012,901,COMPLETED
90813,09-12-2013,902,CLOSED
90806,09-12-2010,903,CLOSED
90811,01-10-2013,904,COMPLETED
90812,03-09-2013,905,REJECTED
86459,2/26/2010,907,COMPLETED
86460,12/17/2010,907,CANCELLED
86461,6/16/2012,907,COMPLETED
86462,3/28/2013,907,CLOSED
86462,3/28/2013,907,CLOSED
86463,7/29/2013,908,CANCELLED
86463,7/29/2013,908,CANCELLED
86464,12-08-2013,908,CLOSED
86464,12-08-2013,908,CLOSED
90187,5/14/2010,910,COMPLETED
90188,3/13/2011,910,COMPLETED
90185,1/31/2010,911,CLOSED
90185,1/31/2010,911,CLOSED
90186,04-04-2010,911,COMPLETED
90188,3/13/2011,911,COMPLETED
86361,6/25/2012,913,REJECTED
86361,6/25/2012,913,REJECTED
86361,6/25/2012,913,REJECTED
86361,6/25/2012,913,REJECTED
86366,11/30/2013,913,COMPLETED
86366,11/30/2013,913,COMPLETED
86367,12-02-2013,913,CANCELLED
86358,11/24/2011,914,CANCELLED
86358,11/24/2011,914,CANCELLED
86359,02-07-2012,914,REJECTED
86360,4/17/2012,914,COMPLETED
86363,03-12-2013,914,COMPLETED
86365,07-07-2013,914,REJECTED
86367,12-02-2013,914,CANCELLED
86356,01-04-2010,915,COMPLETED
86360,4/17/2012,915,COMPLETED
86362,12-04-2012,915,COMPLETED
86364,07-04-2013,915,REJECTED
86357,07-04-2010,916,REJECTED
86364,07-04-2013,916,REJECTED
86364,07-04-2013,916,REJECTED
90492,04-12-2010,918,COMPLETED
90493,11/20/2010,918,COMPLETED
90494,9/24/2011,918,CANCELLED
90495,2/20/2012,918,COMPLETED
90496,07-02-2012,918,COMPLETED
90499,10/25/2013,918,COMPLETED
90492,04-12-2010,919,COMPLETED
90495,2/20/2012,919,COMPLETED
90496,07-02-2012,919,COMPLETED
90497,10/30/2012,919,CANCELLED
90491,3/27/2010,920,REJECTED
90492,04-12-2010,920,COMPLETED
90494,9/24/2011,920,CANCELLED
90498,04-12-2013,920,COMPLETED
87135,5/20/2010,922,CLOSED
87136,1/13/2011,922,REJECTED
87140,09-12-2012,922,CANCELLED
87140,09-12-2012,922,CANCELLED
87137,5/28/2011,923,CANCELLED
87144,07-04-2013,923,COMPLETED
87143,5/28/2013,924,CANCELLED
87134,04-06-2010,925,COMPLETED
87138,10/13/2011,925,CANCELLED
87139,10/31/2011,926,CANCELLED
87141,12/30/2012,927,CLOSED
87136,1/13/2011,928,REJECTED
87134,04-06-2010,929,COMPLETED
87142,04-06-2013,930,COMPLETED
87145,7/19/2013,931,CANCELLED
87139,10/31/2011,932,CANCELLED
87141,12/30/2012,933,CLOSED
87139,10/31/2011,934,CANCELLED
90588,2/17/2010,936,COMPLETED
90589,12/27/2010,936,CLOSED
90590,7/26/2011,936,CLOSED
90589,12/27/2010,937,CLOSED
90591,10-06-2012,937,CANCELLED
90592,11/29/2012,937,CANCELLED
90592,11/29/2012,937,CANCELLED
90849,09-03-2013,939,COMPLETED
90844,4/14/2010,940,REJECTED
90847,02-05-2013,941,CLOSED
90848,8/23/2013,941,CANCELLED
90845,10/19/2011,942,CLOSED
90846,11/25/2011,943,REJECTED
86567,09-06-2010,945,CLOSED
86569,11/20/2011,945,REJECTED
86570,11/14/2012,945,REJECTED
86571,04-07-2013,945,COMPLETED
86572,04-10-2013,945,CANCELLED
86566,09-01-2010,946,COMPLETED
86565,07-11-2010,947,COMPLETED
86568,7/20/2011,948,COMPLETED
9285,01-02-2010,949,COMPLETED
8257,3/22/2010,949,REJECTED
46434,04-01-2011,949,COMPLETED
58054,01-04-2012,949,COMPLETED
51559,03-04-2013,949,REJECTED
8257,3/22/2013,949,REJECTED
8257,3/22/2013,949,REJECTED
57092,05-01-2013,949,COMPLETED
32230,8/19/2013,949,COMPLETED
42848,10-06-2013,949,CLOSED
5890,11-03-2013,949,COMPLETED
89083,01-02-2010,950,COMPLETED
89084,3/22/2010,950,REJECTED
89084,3/22/2010,950,REJECTED
89084,3/22/2010,950,REJECTED
89091,11-03-2013,950,COMPLETED
89085,04-01-2011,951,COMPLETED
89086,05-01-2011,951,COMPLETED
89087,01-04-2012,951,COMPLETED
89088,03-04-2013,951,REJECTED
89089,8/19/2013,951,COMPLETED
89090,10-06-2013,951,CLOSED
90773,2/26/2013,953,REJECTED
90771,02-12-2010,954,REJECTED
90771,02-12-2010,954,REJECTED
90772,02-03-2011,954,REJECTED
90772,02-03-2011,954,REJECTED
90773,2/26/2013,954,REJECTED
90774,12/27/2013,954,COMPLETED
88000,2/25/2011,956,CANCELLED
88001,5/23/2011,956,CLOSED
88001,5/23/2011,956,CLOSED
88002,9/15/2011,956,CANCELLED
88002,9/15/2011,956,CANCELLED
88003,1/20/2012,956,COMPLETED
88003,1/20/2012,957,COMPLETED
88003,1/20/2012,957,COMPLETED
91581,3/22/2010,959,CLOSED
91582,3/13/2012,959,COMPLETED
89401,02-04-2010,960,REJECTED
89405,01-08-2013,960,CANCELLED
89402,8/24/2010,961,CLOSED
89403,1/18/2011,961,CLOSED
89404,07-01-2012,961,COMPLETED
89404,07-01-2012,961,COMPLETED
89404,07-01-2012,961,COMPLETED
17636,02-04-2010,962,REJECTED
24610,1/18/2011,962,CLOSED
58433,07-01-2012,962,COMPLETED
58433,07-01-2012,962,COMPLETED
58433,07-01-2012,962,COMPLETED
7042,01-08-2013,962,CANCELLED
19429,8/24/2013,962,CLOSED
86177,12/30/2011,964,REJECTED
86175,5/15/2011,965,COMPLETED
86176,7/26/2011,966,COMPLETED
86179,6/24/2013,967,CLOSED
86178,12/25/2012,968,COMPLETED
86175,5/15/2011,969,COMPLETED
86173,10/20/2010,970,CANCELLED
86174,03-09-2011,970,CANCELLED
86174,03-09-2011,970,CANCELLED
86174,03-09-2011,970,CANCELLED
86180,10/20/2013,970,CANCELLED
87259,8/29/2010,972,REJECTED
87259,8/29/2010,972,REJECTED
87265,02-11-2013,972,CANCELLED
87267,5/21/2013,972,REJECTED
87267,5/21/2013,972,REJECTED
87268,08-05-2013,972,COMPLETED
87264,3/14/2012,973,COMPLETED
87268,08-05-2013,973,COMPLETED
87270,11-09-2013,973,CLOSED
87270,11-09-2013,973,CLOSED
87263,2/21/2012,974,COMPLETED
87260,10-04-2010,975,REJECTED
87263,2/21/2012,976,COMPLETED
87268,08-05-2013,977,COMPLETED
87269,10-04-2013,978,REJECTED
87262,01-06-2012,979,COMPLETED
87266,2/19/2013,979,REJECTED
87258,08-05-2010,980,CANCELLED
87261,11/14/2011,981,COMPLETED
87261,11/14/2011,981,COMPLETED
87271,11/20/2013,981,COMPLETED
90201,4/27/2010,983,REJECTED
90207,3/15/2012,983,COMPLETED
90207,3/15/2012,983,COMPLETED
90208,05-02-2012,983,COMPLETED
90209,10/18/2012,983,CANCELLED
90211,12/17/2012,983,CANCELLED
90204,04-08-2011,984,CLOSED
90204,04-08-2011,984,CLOSED
90205,10/31/2011,984,COMPLETED
90209,10/18/2012,984,CANCELLED
90210,11-12-2012,984,COMPLETED
90210,11-12-2012,984,COMPLETED
90214,04-08-2013,984,CLOSED
90213,01-11-2013,985,COMPLETED
90206,1/24/2012,986,CANCELLED
90213,01-11-2013,987,COMPLETED
90202,01-11-2011,988,COMPLETED
90212,01-03-2013,989,REJECTED
90203,3/19/2011,990,REJECTED
90213,01-11-2013,991,COMPLETED
89432,2/19/2010,993,COMPLETED
89436,06-03-2013,993,CANCELLED
89436,06-03-2013,993,CANCELLED
